Country,city,location,parameter_name,parameter_description,measurement_datetime,measurement_value,unit,Source Of Data Flow,Link to raw data (only E1a/validated data from AQ e-Reporting)
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),22-03-13,49.47,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2018&Year_to=2018&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,CO,Carbon monoxide (air),19-02-15,1.989,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=10&Year_from=2021&Year_to=2021&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),10-09-10,34.475,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),31-03-10,69.312,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2021&Year_to=2021&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),02-12-12,1552.01,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2017&Year_to=2017&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),16-05-14,129.476,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),30-04-14,459.89,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2016&Year_to=2016&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),18-03-11,0,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2021&Year_to=2021&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),31-12-21,4278.214,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2018&Year_to=2018&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),05-01-11,0,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),11-06-22,10004.8,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),14-07-19,70.108,ug/m3,Mixed E1a/validated and E2a/UTD data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),04-08-18,5347.767,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2018&Year_to=2018&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),29-12-21,19501.638,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),27-11-19,47.047,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),21-02-18,56.193,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),21-05-14,81.733,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2021&Year_to=2021&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,NO2,Nitrogen dioxide (air),13-10-21,98.532,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),24-04-13,2,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2018&Year_to=2018&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,NO2,Nitrogen dioxide (air),23-08-11,99999,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),13-08-19,97.093,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2018&Year_to=2018&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,NO2,Nitrogen dioxide (air),25-10-10,191.201,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),06-10-23,132.563,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2021&Year_to=2021&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,NO2,Nitrogen dioxide (air),23-02-22,8.577,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),19-03-16,142.938,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,NO2,Nitrogen dioxide (air),25-07-18,0,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),01-05-18,195.925,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,LUKAVAC , CENTAR,NO2,Nitrogen dioxide (air),04-08-14,7325.04,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),22-05-12,27.7,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,NOX as NO2,Nitrogen oxides (air),29-05-14,56.912,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),30-12-20,0,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,CO,Carbon monoxide (air),23-11-21,0.999,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=10&Year_from=2021&Year_to=2021&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),23-07-16,33.171,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,CO,Carbon monoxide (air),03-11-19,0,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-BA0038A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),28-11-12,39.338,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2021&Year_to=2021&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,CO,Carbon monoxide (air),23-12-21,0.372,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),15-08-15,10485.163,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2018&Year_to=2018&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,SO2,Sulphur dioxide (air),27-01-21,79.399,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2018&Year_to=2018&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,O3,Ozone (air),31-08-17,20649.038,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2021&Year_to=2021&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,SO2,Sulphur dioxide (air),20-05-13,382.33,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2018&Year_to=2018&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,O3,Ozone (air),27-06-17,162.729,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,LUKAVAC , CENTAR,SO2,Sulphur dioxide (air),11-05-18,3.524,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2019&Year_to=2019&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),05-11-20,5.804,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2017&Year_to=2017&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,SO2,Sulphur dioxide (air),14-07-13,630.74,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2020&Year_to=2020&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),30-12-19,0.79,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2017&Year_to=2017&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,PM10,Particulate matter < 10 µm (aerosol),02-06-11,37.624,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=5&Year_from=2018&Year_to=2018&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),23-09-11,3.3,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2021&Year_to=2021&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,PM10,Particulate matter < 10 µm (aerosol),12-05-19,123,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),27-01-14,21.09,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2017&Year_to=2017&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,PM10,Particulate matter < 10 µm (aerosol),04-01-17,34.897,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),05-11-23,0,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2017&Year_to=2017&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,PM10,Particulate matter < 10 µm (aerosol),31-12-12,43.305,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),24-05-11,151.32,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),26-11-19,23.688,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2018&Year_to=2018&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),07-08-15,53.808,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2018&Year_to=2018&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,CO,Carbon monoxide (air),01-09-15,3322.172,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),15-05-19,28.479,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,CO,Carbon monoxide (air),30-03-12,0,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=10&Year_from=2018&Year_to=2018&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),28-04-20,127.431,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,CO,Carbon monoxide (air),07-06-16,0,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),09-12-17,2.447,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,CO,Carbon monoxide (air),13-03-17,79,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),19-02-10,79.359,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,CO,Carbon monoxide (air),08-11-14,2.926,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),19-11-21,209.842,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2018&Year_to=2018&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM2.5,Particulate matter < 2.5 µm (aerosol),10-07-12,63.68,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=6001&Year_from=2016&Year_to=2016&Station=STA-BA0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,LUKAVAC , CENTAR,O3,Ozone (air),09-06-14,454.782,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,O3,Ozone (air),18-06-17,13,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=7&Year_from=2018&Year_to=2018&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,O3,Ozone (air),26-01-18,1,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),01-05-12,0,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2021&Year_to=2021&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),04-01-18,5.128,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=8&Year_from=2021&Year_to=2021&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),18-05-18,0,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NOX as NO2,Nitrogen oxides (air),03-12-10,259.655,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NOX as NO2,Nitrogen oxides (air),21-02-12,28.029,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,CO,Carbon monoxide (air),16-07-22,0.596,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=10&Year_from=2021&Year_to=2021&Station=STA-BA0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO,Nitrogen monoxide (air),30-10-22,4.474,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO,Nitrogen monoxide (air),14-12-10,10.484,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),30-11-17,419.232,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2021&Year_to=2021&Station=STA-BA0051A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),15-12-20,526.5,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),12-10-12,37.419,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2021&Year_to=2021&Station=STA-BA0051A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),27-09-14,46,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=1&Year_from=2021&Year_to=2021&Station=STA-BA0051A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),03-11-18,202.154,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,PM10,Particulate matter < 10 µm (aerosol),30-01-15,46.242,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-BA0051A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
Bosnia and Herzegovina,ZENICA , VRANDUK,PM10,Particulate matter < 10 µm (aerosol),31-12-17,38.7,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,PM10,Particulate matter < 10 µm (aerosol),17-01-22,2.873,ug/m3,E1a/validated data AQ e-Reporting,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-BA0051A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=
